id,mes,central,agente,descripcion,tecnologia_descripcion,tecnologia,factor_disp_tec_porcentaje,fecha_proceso,lote_id_log,indice_tiempo
125600,7,TELL,EDELARFG,EDELAR GENERACION,Motor Diesel,DI,0.4511363636363636,2020-05-05 11:07:57.624983,67,2018-07-01
125601,7,TERV,CTTERESG,CT TEREVINTOS - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125602,7,TIMB,TSMARTIG,TERMOELE. JOSE SAN MARTIN S.A,Ciclos Combinados,CC,0.8941847562244262,2020-05-05 11:07:57.624983,67,2018-07-01
125603,7,TINO,CTTINOSG,CT TINOGASTA - SULLAIR,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125604,7,TUCU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,Ciclos Combinados,CC,0.9577645739910314,2020-05-05 11:07:57.624983,67,2018-07-01
125605,7,VANG,CTVANGAG,CT VILLA ANGELA - AGGREKO,Motor Diesel,DI,0.9995333333333334,2020-05-05 11:07:57.624983,67,2018-07-01
125606,7,VGAD,CTGVILAG,CT GRAL. VILLEGAS - AGGREKO,Motor Diesel,DI,0.8511489361702127,2020-05-05 11:07:57.624983,67,2018-07-01
125607,7,VGES,CATLANTG,C.COSTA ATLANTICA,Turbina a gas,TG,0.9302888888888888,2020-05-05 11:07:57.624983,67,2018-07-01
125608,7,VGES,CTGESELG,CT VILLA GESELL-CATLANT.,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125609,7,VIAL,CTVIALAG,CT VIALE - AGGREKO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125610,7,VMAR,EPECORDG,EPEC GENERACION,Turbina a gas,TG,0.8103333333333333,2020-05-05 11:07:57.624983,67,2018-07-01
125611,7,VOBL,CTVOBLIG,CT VUELTA DE OBLIGADO,Ciclos Combinados,CC,0.7957737109002359,2020-05-05 11:07:57.624983,67,2018-07-01
125612,7,VTUD,CTVTUESG,CT VENADO TUERTO - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125613,7,SCHA,CTSMARTG,CT SAN MARTIN Chaco,Motor Diesel,DI,0.9533333333333334,2020-05-05 11:07:57.624983,67,2018-07-01
125614,7,RTUR,CTRIOTUG,CT RIO TURBIO -Yac.Carbonifero,Turbovapor,TV,0.0,2020-05-05 11:07:57.624983,67,2018-07-01
125615,7,POSA,EMISSANG,EMSA GENERACION,Turbina a gas,TG,0.0,2020-05-05 11:07:57.624983,67,2018-07-01
125616,7,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,Turbina a gas,TG,0.9912794759825324,2020-05-05 11:07:57.624983,67,2018-07-01
125617,7,ZAPA,CTZAPPAG,CT ZAPPALORTO - APR ENERGY,Turbina a gas,TG,0.9377109317681585,2020-05-05 11:07:57.624983,67,2018-07-01
125618,7,SCTP,EDEABA1G,EDEA GENERACION,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2018-07-01
125619,7,RUFI,CTRUFING,CT RUFINO Sta Fe - ENARSA,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125620,7,LPAZ,CTLAPAZG,CT LA PAZ Entre Rios - ENARSA,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125621,7,BERI,EMISSANG,EMSA GENERACION,Motor Diesel,DI,0.9523809523809524,2020-05-05 11:07:57.624983,67,2018-07-01
125622,7,SVIC,CTSANVIG,CT SAN VICENTE BsAs - ENARSA,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125623,7,HUMA,EJUESAYG,EMP.JUJENIA DE ENER.GENERACION,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125624,7,LRIP,EDELARFG,EDELAR GENERACION,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2018-07-01
125625,7,SLTA,CTSALTAG,CT SALTA - ENARSA,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2018-07-01
125626,7,SMAR,EDECATKG,EDECAT GENERACION,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2018-07-01
125627,7,BARD,CTBQUERG,CT BARRANQUERAS Chaco,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125628,7,SMAN,CTSMNO3G,C.T.SAN MARTIN NORTE 3- ENARSA,Biogas,BIOG,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125629,7,PROC,CTPROCAG,CT PRESIDENCIA ROCA,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125630,7,SMIG,CTSAMING,CT SAN MIGUEL NORTE III-ENARSA,Biogas,BIOG,0.9194782608695652,2020-05-05 11:07:57.624983,67,2018-07-01
125631,7,SSAL,CTSSALVG,CT SAN SALVADOR E.Rios -ENARSA,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125632,7,SERT,CTRTERCG,CT RIO TERCERO II - SoENERGY,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125633,7,VGEP,CEVIGE3G,COOP. VILLA GESELL GENERACIÓN,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2018-07-01
125634,7,ROCA,CTROCARG,CT ROCA SA,Ciclos Combinados,CC,0.7023389651531151,2020-05-05 11:07:57.624983,67,2018-07-01
125635,7,SANA,EMISSANG,EMSA GENERACION,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125636,7,BAND,CTBANDEG,CT BANDERA SgoEstero - ENARSA,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125637,7,BRA2,CTBRAG2G,CT BRAGADO 2 - GENNEIA,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125638,7,ATU2,NUCLEOEG,NUCLEOELECTRICA ARG. SA,Nuclear,NUC,0.9292857430500556,2020-05-05 11:07:57.624983,67,2018-07-01
125639,7,YANQ,YANQUETG,BIO ENERGÍA YANQUETRUZ S.A.,Biogas,BIOG,0.3246666666666666,2020-05-05 11:07:57.624983,67,2018-07-01
125640,7,CHIL,EDELARFG,EDELAR GENERACION,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2018-07-01
125641,7,ATUC,NUCLEOEG,NUCLEOELECTRICA ARG. SA,Nuclear,NUC,0.7104417005055109,2020-05-05 11:07:57.624983,67,2018-07-01
125642,7,EMBA,NUCLEOEG,NUCLEOELECTRICA ARG. SA,Nuclear,NUC,0.0,2020-05-05 11:07:57.624983,67,2018-07-01
125643,7,MDP2,CT9JULIG,CT 9 de JULIO C Cost ATLANTICA,Turbina a gas,TG,0.9322778129617904,2020-05-05 11:07:57.624983,67,2018-07-01
125644,7,BRA3,CTBRAG3G,CT BRAGADO 3 - GENNEIA,Turbina a gas,TG,0.9831372549019608,2020-05-05 11:07:57.624983,67,2018-07-01
125645,7,CAIM,CTCAIMAG,CT CAIMANCITO -SULLAIR,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125646,7,ROJO,CTGROJOG,CT GENERAL ROJO,Turbina a gas,TG,0.9905357970726538,2020-05-05 11:07:57.624983,67,2018-07-01
125647,7,SAL2,CTSALT2G,CT SALTO 2 - SoENERGY,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125648,7,OCAM,CTVOCAMG,CT VILLA OCAMPO - SECCO,Motor Diesel,DI,0.9920953326713008,2020-05-05 11:07:57.624983,67,2018-07-01
125649,7,DFUM,EPECORDG,EPEC GENERACION,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2018-07-01
125650,7,PERZ,CTPEREZG,CT PEREZ - SECCO,Motor Diesel,DI,0.9647066074950692,2020-05-05 11:07:57.624983,67,2018-07-01
125651,7,CGOM,CTCGOMEG,CT CAÑADA DE GOMEZ - SECCO,Motor Diesel,DI,0.9800713860797148,2020-05-05 11:07:57.624983,67,2018-07-01
125652,7,IND1,CTINDEPG,CT INDEPEND. ETAPA1 G MEDITERR,Turbina a gas,TG,0.9737096774193548,2020-05-05 11:07:57.624983,67,2018-07-01
125653,7,BRC1,CBIORC1G,CENTRAL BIOELECTRICA R.CUARTO1,Biogas,BIOG,0.714,2020-05-05 11:07:57.624983,67,2018-07-01
125654,7,ANCH,CTANCHOG,CT ANCHORIS - METHAX,Motor Diesel,DI,0.3118999999999999,2020-05-05 11:07:57.624983,67,2018-07-01
125655,7,PILB,CTPPILAG,CT PILAR BS AS- PAMPA ENERGÍA,Motor Diesel,DI,0.9833333333333332,2020-05-05 11:07:57.624983,67,2018-07-01
125656,7,EZEI,CTEZEIZG,CT EZEIZA ETAPA1 G MEDITERRANE,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125657,7,EZEI,CTEZEI2G,CT EZEIZA ETAPA2 G MEDITERRANE,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125658,7,SPEV,CADESPVG,ENERGIA AGRO S.A.U,Biogas,BIOG,0.8528169014084508,2020-05-05 11:07:57.624983,67,2018-07-01
125659,7,LCAM,CTLCAMPG,CT LOMA CAMPANA 1 -YPF,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125660,7,LCA2,CTLCAM2G,CT LOMA CAMPANA 2 -Y-GEN ELECT,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125661,7,ALUAR,ALUAMAUG,ALUAR SA - GENERADOR,Ciclos Combinados,CC,0.6921238938053098,2020-05-05 11:07:57.624983,67,2018-07-01
125662,7,ALUAR,ALUAMAUG,ALUAR SA - GENERADOR,Turbina a gas,TG,0.995,2020-05-05 11:07:57.624983,67,2018-07-01
125663,7,LUJB,CTLUJA2G,CT LUJAN II - ARAUCARIA ENERGY,Turbina a gas,TG,0.0,2020-05-05 11:07:57.624983,67,2018-07-01
125664,7,MAT3,CTMATH3G,CT MATHEU III - ARAUCARIA ENER,Turbina a gas,TG,0.7932345086503851,2020-05-05 11:07:57.624983,67,2018-07-01
125665,7,BBLM,CTPBUEMG,CT PIEDRABUENA MG(L.LATA),Motor Diesel,DI,0.8959108178364327,2020-05-05 11:07:57.624983,67,2018-07-01
125666,7,BRCH,CTBRACHG,CT BRACHO - Y-GEN ELECTRICA II,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125667,7,ZARA,CTPALM2G,CT LAS PALMAS 2 - ARAUCARIA,Turbina a gas,TG,0.9486596069452397,2020-05-05 11:07:57.624983,67,2018-07-01
125668,7,BRKE,CTBARKEG,CT BARKER,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125669,7,PEDR,CTSPEDRG,CT SAN PEDRO - SPI ENERGY SA,Turbina a gas,TG,0.9912294288480156,2020-05-05 11:07:57.624983,67,2018-07-01
125670,7,RENO,CTRENOVG,CT RENOVA - ALBANESI ENERGIA,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125671,7,VMA2,CTVMARIG,CT VILLA MARIA,Turbina a gas,TG,0.9973175208245094,2020-05-05 11:07:57.624983,67,2018-07-01
125672,7,IND2,CTINDE2G,CT INDEPEND. ETAPA2 G MEDITERR,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125673,7,MALL,EDELARFG,EDELAR GENERACION,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125674,7,NESP,EDESAEGG,EMP.DIS.S.ESTERO GENERACION,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125675,7,BRAN,EDELAPIG,EDELAP SA GENERACION,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125676,7,CASB,EDESBA2G,EMP DIST ENERG SUR GENERACION,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125677,7,MILA,EDELARFG,EDELAR GENERACION,Motor Diesel,DI,0.2436363636363636,2020-05-05 11:07:57.624983,67,2018-07-01
125678,7,CCAS,EDENBA1G,EDEN GENERACION,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125679,7,LVIC,EDELARFG,EDELAR GENERACION,Motor Diesel,DI,0.4328947368421053,2020-05-05 11:07:57.624983,67,2018-07-01
125680,7,PUAN,EDESBA2G,EMP DIST ENERG SUR GENERACION,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125681,7,9JUL,CMOREN1G,COOP. MNO. MORENO BS. AS.GENER,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125682,7,TORN,EDESBA2G,EMP DIST ENERG SUR GENERACION,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-07-01
125683,7,GUAM,EDESBA2G,EMP DIST ENERG SUR GENERACION,Motor Diesel,DI,0.0016,2020-05-05 11:07:57.624983,67,2018-07-01
125684,7,BOLI,EDENBA1G,EDEN GENERACION,Motor Diesel,DI,0.9844559585492229,2020-05-05 11:07:57.624983,67,2018-07-01
125685,8,ABRO,CTBROWNG,C.T. ALMIRANTE BROWN,Motor Diesel,DI,0.99992,2020-05-05 11:07:57.624983,67,2018-08-01
125686,8,ACAJ,CAPEXSAG,C.T. AGUA DEL CAJON,Ciclos Combinados,CC,0.985042558222012,2020-05-05 11:07:57.624983,67,2018-08-01
125687,8,AESP,CTAESPAG,C.T. AES PARANA,Ciclos Combinados,CC,0.953137278106509,2020-05-05 11:07:57.624983,67,2018-08-01
125688,8,ALEM,CTALEMAG,CT ALEM - AGGREKO,Motor Diesel,DI,0.9986666666666668,2020-05-05 11:07:57.624983,67,2018-08-01
125689,8,ALUM,CTALUMSG,CT ALUMINÉ - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-08-01
125690,8,ANAT,CTANA2SG,CT AÑATUYA II - SULLAIR,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-08-01
125691,8,ANAT,CTANATSG,CT AÑATUYA - SULLAIR,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-08-01
125692,8,ARGE,SIDERCAC,SIDERCA SA(EX ARGENER-GEN.PAR),Turbina a gas,TG,0.9938701775872628,2020-05-05 11:07:57.624983,67,2018-08-01
125693,8,ARIS,CTARIVSG,CT ARISTOBU.DEL VALLE-SOENERGY,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-08-01
125694,8,ARMA,CTLARM2G,CT LAS ARMAS II - EMGASUD,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2018-08-01
125695,8,ARMA,CTLARMAG,CT LAS ARMAS - EMGASUD,Turbina a gas,TG,0.9650961538461538,2020-05-05 11:07:57.624983,67,2018-08-01
125696,8,ARRE,CTARREAG,CT ARRECIFES-AGGREKO,Motor Diesel,DI,0.75,2020-05-05 11:07:57.624983,67,2018-08-01
125697,8,AVAL,CTALVALG,C.TERMICA ALTO VALLE,Ciclos Combinados,CC,0.4549375,2020-05-05 11:07:57.624983,67,2018-08-01
125698,8,AVAL,CTALVALG,C.TERMICA ALTO VALLE,Turbina a gas,TG,0.9925,2020-05-05 11:07:57.624983,67,2018-08-01
125699,8,BARI,CTBARISG,CT BARILOCHE,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-08-01
125700,8,BBLA,CPBUENAG,CENTRAL PIEDRABUENA S.A.,Turbovapor,TV,0.957,2020-05-05 11:07:57.624983,67,2018-08-01
125701,8,BLOP,CTBRILOG,CT BRIGADIER LOPEZ,Turbina a gas,TG,0.997896613190731,2020-05-05 11:07:57.624983,67,2018-08-01
125702,8,BRAG,CTBRAGAG,CT BRAGADO - EMGASUD,Turbina a gas,TG,0.9999397590361446,2020-05-05 11:07:57.624983,67,2018-08-01
125703,8,BROW,TGBROWNG,TERMOELECTRICA GUILLERMO BROWN,Turbina a gas,TG,0.9850429110882252,2020-05-05 11:07:57.624983,67,2018-08-01
125704,8,BSAS,CCOSTANG,ENDESA COSTANERA SA,Ciclos Combinados,CC,0.7896486318407959,2020-05-05 11:07:57.624983,67,2018-08-01
125705,8,BVIL,CTBELLSG,CT BELL VILLE - SULLAIR,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-08-01
125706,8,CARL,EPECORDG,EPEC GENERACION,Motor Diesel,DI,0.8912655971479501,2020-05-05 11:07:57.624983,67,2018-08-01
125707,8,CAST,CTCASTAG,CT CASTELLI - AGGREKO,Motor Diesel,DI,0.9866666666666668,2020-05-05 11:07:57.624983,67,2018-08-01
125708,8,CATA,EDECATKG,EDECAT GENERACION,Motor Diesel,DI,0.8542141230068337,2020-05-05 11:07:57.624983,67,2018-08-01
125709,8,CATD,CTCATASG,CT CATAMARCA - SECCO,Motor Diesel,DI,0.9219270833333334,2020-05-05 11:07:57.624983,67,2018-08-01
125710,8,CAVI,CTCAVISG,CT CAVIAHUE - SECCO,Motor Diesel,DI,0.999,2020-05-05 11:07:57.624983,67,2018-08-01
125711,8,CDPI,CTMENZAG,C. TERMICAS MENDOZA SA,Turbina a gas,TG,0.0,2020-05-05 11:07:57.624983,67,2018-08-01
125712,8,CERE,CTCERSSG,CT CERES - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-08-01
125713,8,CERI,ECOENERG,PAMPA ENERGIA SA,Turbovapor,TV,1.0,2020-05-05 11:07:57.624983,67,2018-08-01
125714,8,CHAR,CTCHARSG,CT CHARATA - SULLAIR,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-08-01
125715,8,CHEP,EDELARFG,EDELAR GENERACION,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-08-01
125716,8,CHLE,CTCHILSG,CT CHILECITO - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-08-01
125717,8,CIPO,CTCIPOAG,CT CIPOLLETI - AGGREKO,Motor Diesel,DI,0.987,2020-05-05 11:07:57.624983,67,2018-08-01
125718,8,COLB,CTCOLBUG,CT COLON BS.AS - SULLAIR,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-08-01
125719,8,CORR,CTCORRAG,CT CORRIENTES - AGGREKO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-08-01
125720,8,COSM,COSTANDG,MOTOGENERADORES COSTANERA,Motor Diesel,DI,0.2573314606741573,2020-05-05 11:07:57.624983,67,2018-08-01
125721,8,COST,CCOSTANG,ENDESA COSTANERA SA,Ciclos Combinados,CC,0.5635522914218567,2020-05-05 11:07:57.624983,67,2018-08-01
125722,8,COST,CCOSTANG,ENDESA COSTANERA SA,Turbovapor,TV,0.7064650751547303,2020-05-05 11:07:57.624983,67,2018-08-01
125723,8,CRIV,CTPATAGG,C.T. PATAGONICAS SA,Turbina a gas,TG,0.1075068493150684,2020-05-05 11:07:57.624983,67,2018-08-01
125724,8,CSAR,CTCSARSG,CT CAPITAN SARMIENTO - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-08-01
125725,8,CURU,CTCURU2G,CT CONC.DEL URUGUAY II-EMGASUD,Turbina a gas,TG,0.970691287878788,2020-05-05 11:07:57.624983,67,2018-08-01
125726,8,CURU,CTCURUGG,CT CONC.DEL URUGUAY - EMGASUD,Turbina a gas,TG,0.9918238993710692,2020-05-05 11:07:57.624983,67,2018-08-01
125727,8,DFUN,EPECORDG,EPEC GENERACION,Turbina a gas,TG,0.0,2020-05-05 11:07:57.624983,67,2018-08-01
125728,8,DIQU,CTDIQUEG,CENTRAL DIQUE S.A.,Turbina a gas,TG,0.7418181818181818,2020-05-05 11:07:57.624983,67,2018-08-01
125729,8,DSUD,CTDOCKSG,CENTRAL DOCK SUD,Ciclos Combinados,CC,0.5375561128526646,2020-05-05 11:07:57.624983,67,2018-08-01
125730,8,DSUD,CTDOCKSG,CENTRAL DOCK SUD,Turbina a gas,TG,0.995,2020-05-05 11:07:57.624983,67,2018-08-01
125731,8,EBAR,CTBARRAG,CT BARRAGAN - ENARSA,Turbina a gas,TG,0.96973721340388,2020-05-05 11:07:57.624983,67,2018-08-01
125732,8,ELEP,ELEPCRUG,ELECTROPATAGONIA-C.RIV-C.COMB.,Ciclos Combinados,CC,0.0,2020-05-05 11:07:57.624983,67,2018-08-01
125733,8,ENSE,LAPLATAC,LA PLATA COGENERACION SA,Turbina a gas,TG,0.92534375,2020-05-05 11:07:57.624983,67,2018-08-01
125734,8,ESQD,CTESQUSG,CT ESQUINA - SOENERGY,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-08-01
125735,8,FILO,FILOMORG,C.T. FILO MORADO,Turbina a gas,TG,0.0,2020-05-05 11:07:57.624983,67,2018-08-01
125736,8,FORD,CTFORMAG,CT FORMOSA - APR ENERGY,Motor Diesel,DI,0.9951666666666666,2020-05-05 11:07:57.624983,67,2018-08-01
125737,8,FRIA,CTFRIASG,GENERACION FRIAS S.A.,Turbina a gas,TG,0.780013698630137,2020-05-05 11:07:57.624983,67,2018-08-01
125738,8,GBEL,TMBELGRG,TERMOELECTRICA M.BELGRANO S.A.,Ciclos Combinados,CC,0.8954123711340205,2020-05-05 11:07:57.624983,67,2018-08-01
125739,8,GEBA,GENELBAG,GENELBA - PETROBRAS,Ciclos Combinados,CC,0.7546053412462909,2020-05-05 11:07:57.624983,67,2018-08-01
125740,8,GEBA,GENELPLG,PAMPA ENERGIA SA,Turbina a gas,TG,0.8139288969917957,2020-05-05 11:07:57.624983,67,2018-08-01
125741,8,GOYD,CTGOYASG,CT GOYA - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-08-01
125742,8,GUEM,CTGUEMEG,C.TERMICA GUEMES S.A.,Turbovapor,TV,0.9243371647509578,2020-05-05 11:07:57.624983,67,2018-08-01
125743,8,GUEM,CTGUEPLG,PAMPA ENERGIA SA,Turbina a gas,TG,0.8467864077669902,2020-05-05 11:07:57.624983,67,2018-08-01
125744,8,INDE,GINDEPEG,GENERACION INDEPENDENCIA S.A.,Turbina a gas,TG,0.8833333333333333,2020-05-05 11:07:57.624983,67,2018-08-01
125745,8,INTA,CTINTASG,CT INTA CATAMARCA - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-08-01
125746,8,ISVE,CTISLAAG,CT ISLA VERDE - AGGREKO,Motor Diesel,DI,0.8157959183673469,2020-05-05 11:07:57.624983,67,2018-08-01
125747,8,ITAT,CTITATTG,CT ITATI - TURBODISEL,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-08-01
125748,8,JUAR,CTJUARSG,CT ING JUAREZ - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-08-01
125749,8,JUNI,CTJUNISG,CT JUNIN,Motor Diesel,DI,0.8928571428571429,2020-05-05 11:07:57.624983,67,2018-08-01
125750,8,LBAN,GELABANG,GENERACION LA BANDA S.A.,Turbina a gas,TG,0.988076923076923,2020-05-05 11:07:57.624983,67,2018-08-01
125751,8,LBLA,CTLBLASG,CT LAGUNA BLANCA - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-08-01
125752,8,LDCU,CTMENPLG,C. TERMICAS MENDOZA PLUS,Ciclos Combinados,CC,0.884934725848564,2020-05-05 11:07:57.624983,67,2018-08-01
125753,8,LDCU,CTMENZAC,C T MENDOZA COGENERADOR,Turbina a gas,TG,0.9673026315789472,2020-05-05 11:07:57.624983,67,2018-08-01
125754,8,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA,Ciclos Combinados,CC,0.4949166666666666,2020-05-05 11:07:57.624983,67,2018-08-01
125755,8,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA,Turbovapor,TV,0.9607583333333332,2020-05-05 11:07:57.624983,67,2018-08-01
125756,8,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,Ciclos Combinados,CC,0.9704252252252252,2020-05-05 11:07:57.624983,67,2018-08-01
125757,8,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2018-08-01
125758,8,LDLA,CTLLATAG,CT LOMA DE LA LATA II(NEUQEUN),Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2018-08-01
125759,8,LEVA,EPECORDG,EPEC GENERACION,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2018-08-01
125760,8,LEVA,EPECORDG,EPEC GENERACION,Turbina a gas,TG,0.5787482014388489,2020-05-05 11:07:57.624983,67,2018-08-01
125761,8,LIBE,CTLIBESG,CT LIBERTADOR GSM - SULLAIR,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-08-01
125762,8,LINC,CTLINCSG,CT LINCOLN,Motor Diesel,DI,0.9972,2020-05-05 11:07:57.624983,67,2018-08-01
125763,8,LOBO,CTLOBOSG,CT LOBOS BS.AS - SULLAIR,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-08-01
125764,8,LPAL,CTLPALTG,CT LAS PALMAS -TURBODISEL,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-08-01
125765,8,LPLA,CTLAPLSG,CT LA PLATA - SULLAIR,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-08-01
125766,8,LRID,CTLARISG,CT LA RIOJA - SECCO,Motor Diesel,DI,0.92640625,2020-05-05 11:07:57.624983,67,2018-08-01
125767,8,LRIO,GRIOJANG,GENERACION RIOJANA SA,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2018-08-01
125768,8,LRIO,GRIOJANG,GENERACION RIOJANA SA,Turbina a gas,TG,0.9949346212745908,2020-05-05 11:07:57.624983,67,2018-08-01
125769,8,LRIS,CTLARSSG,CT LA RIOJA SUR- SECCO,Motor Diesel,DI,0.9874,2020-05-05 11:07:57.624983,67,2018-08-01
125770,8,LROB,EDELARFG,EDELAR GENERACION,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2018-08-01
125771,8,LVAR,EPECORDG,EPEC GENERACION,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2018-08-01
125772,8,MAGD,CTMAGAPG,CT MAGDALENA - APR ENERGY,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-08-01
125773,8,MATHEU,CTMATHEG,CT MATHEU - EMGASUD,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2018-08-01
125774,8,MDAJ,CATLANTG,C.COSTA ATLANTICA,Turbina a gas,TG,0.9921333333333332,2020-05-05 11:07:57.624983,67,2018-08-01
125775,8,MDPA,CATLANTG,C.COSTA ATLANTICA,Turbina a gas,TG,0.8781518861681007,2020-05-05 11:07:57.624983,67,2018-08-01
125776,8,MDPA,CATLANTG,C.COSTA ATLANTICA,Turbovapor,TV,0.455625,2020-05-05 11:07:57.624983,67,2018-08-01
125777,8,MIR1,CTMIRMEG,CT MIRAMAR I - ENERGYST,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-08-01
125778,8,MJUA,EPECORDG,EPEC GENERACION,Motor Diesel,DI,0.7598784194528875,2020-05-05 11:07:57.624983,67,2018-08-01
125779,8,MMAR,GMEDIPLG,GEN.MEDITERRANEA (CONT.PLUS),Turbina a gas,TG,0.9014833333333332,2020-05-05 11:07:57.624983,67,2018-08-01
125780,8,MMAR,GMEDIT5G,GEN.MEDITERRANEA GRUPO 5,Turbina a gas,TG,0.93695,2020-05-05 11:07:57.624983,67,2018-08-01
